,idle_start_time,idle_end_time,idle_duration_hr,idle_location_x,idle_location_y,idle_start_time_mdt,idle_end_time_mdt,idle_start_hour_mdt
90,2025-05-20 17:00:05.010000+00:00,2025-05-20 17:17:26+00:00,0.2891638888888889,-1139297183,509253283,2025-05-20 11:00:05.010000-06:00,2025-05-20 11:17:26-06:00,11.283333333333333
91,2025-05-20 17:24:47.010000+00:00,2025-05-20 18:33:35+00:00,1.146663888888889,-1139500466,509132983,2025-05-20 11:24:47.010000-06:00,2025-05-20 12:33:35-06:00,11.55
92,2025-05-20 18:45:54.010000+00:00,2025-05-20 19:49:16+00:00,1.0561083333333332,-1139827333,508837950,2025-05-20 12:45:54.010000-06:00,2025-05-20 13:49:16-06:00,12.816666666666666
93,2025-05-20 19:59:19.010000+00:00,2025-05-20 20:31:02.010000+00:00,0.5286111111111111,-1141284366,509446366,2025-05-20 13:59:19.010000-06:00,2025-05-20 14:31:02.010000-06:00,13.516666666666667
94,2025-05-20 20:42:59+00:00,2025-05-20 20:43:32.010000+00:00,0.009169444444444444,-1140903866,509855850,2025-05-20 14:42:59-06:00,2025-05-20 14:43:32.010000-06:00,14.716666666666667
95,2025-05-20 20:48:37+00:00,2025-05-20 20:58:24+00:00,0.16305555555555556,-1140826983,509858316,2025-05-20 14:48:37-06:00,2025-05-20 14:58:24-06:00,14.966666666666667
96,2025-05-20 21:05:36+00:00,2025-05-20 22:01:24+00:00,0.93,-1141000516,509717383,2025-05-20 15:05:36-06:00,2025-05-20 16:01:24-06:00,15.016666666666667
97,2025-05-20 22:14:29+00:00,2025-05-21 00:05:11+00:00,1.845,-1141283083,509446966,2025-05-20 16:14:29-06:00,2025-05-20 18:05:11-06:00,16.083333333333332
98,2025-05-21 00:38:18+00:00,2025-05-21 13:44:54+00:00,13.11,-1141283883,509446800,2025-05-20 18:38:18-06:00,2025-05-21 07:44:54-06:00,18.733333333333334
99,2025-05-21 14:15:08+00:00,2025-05-21 14:16:53+00:00,0.029166666666666667,-1141450549,509402266,2025-05-21 08:15:08-06:00,2025-05-21 08:16:53-06:00,8.266666666666667
100,2025-05-21 14:25:52+00:00,2025-05-21 17:12:32+00:00,2.7777777777777777,-1141283750,509446833,2025-05-21 08:25:52-06:00,2025-05-21 11:12:32-06:00,8.2
101,2025-05-21 17:14:13+00:00,2025-05-21 17:17:44+00:00,0.058611111111111114,-1141278400,509446566,2025-05-21 11:14:13-06:00,2025-05-21 11:17:44-06:00,11.283333333333333
102,2025-05-21 17:25:37+00:00,2025-05-21 17:30:10+00:00,0.07583333333333334,-1141213983,509569750,2025-05-21 11:25:37-06:00,2025-05-21 11:30:10-06:00,11.5
103,2025-05-21 17:49:00.010000+00:00,2025-05-21 18:04:52+00:00,0.2644416666666667,-1140142716,509984300,2025-05-21 11:49:00.010000-06:00,2025-05-21 12:04:52-06:00,11.066666666666666
104,2025-05-21 18:20:48+00:00,2025-05-21 20:16:55+00:00,1.9352777777777779,-1140717200,510327916,2025-05-21 12:20:48-06:00,2025-05-21 14:16:55-06:00,12.266666666666667
105,2025-05-21 20:34:50+00:00,2025-05-21 20:40:10+00:00,0.08888888888888889,-1140899283,509856716,2025-05-21 14:34:50-06:00,2025-05-21 14:40:10-06:00,14.666666666666666
106,2025-05-21 20:52:29.010000+00:00,2025-05-21 23:01:11+00:00,2.144997222222222,-1141284866,509447033,2025-05-21 14:52:29.010000-06:00,2025-05-21 17:01:11-06:00,14.016666666666667
107,2025-05-21 23:21:31.010000+00:00,2025-05-22 00:28:33.010000+00:00,1.1172222222222221,-1139807550,508688966,2025-05-21 17:21:31.010000-06:00,2025-05-21 18:28:33.010000-06:00,17.466666666666665
108,2025-05-22 00:48:58+00:00,2025-05-22 00:49:09+00:00,0.0030555555555555557,-1141284666,509445350,2025-05-21 18:48:58-06:00,2025-05-21 18:49:09-06:00,18.816666666666666
109,2025-05-22 00:50:12+00:00,2025-05-22 00:51:04+00:00,0.014444444444444444,-1141284316,509445550,2025-05-21 18:50:12-06:00,2025-05-21 18:51:04-06:00,18.85
110,2025-05-22 00:53:24+00:00,2025-05-22 13:49:44+00:00,12.938888888888888,-1141284233,509446266,2025-05-21 18:53:24-06:00,2025-05-22 07:49:44-06:00,18.816666666666666
111,2025-05-22 14:03:53.010000+00:00,2025-05-22 14:09:21+00:00,0.09110833333333333,-1140905833,509859416,2025-05-22 08:03:53.010000-06:00,2025-05-22 08:09:21-06:00,8.15
112,2025-05-22 14:34:26.010000+00:00,2025-05-22 14:34:52+00:00,0.007219444444444444,-1139116300,508918650,2025-05-22 08:34:26.010000-06:00,2025-05-22 08:34:52-06:00,8.566666666666666
113,2025-05-22 14:37:33+00:00,2025-05-22 15:07:45.010000+00:00,0.5033361111111111,-1139121416,508917483,2025-05-22 08:37:33-06:00,2025-05-22 09:07:45.010000-06:00,8.116666666666667
114,2025-05-22 15:08:59+00:00,2025-05-22 16:13:35+00:00,1.0766666666666667,-1139122916,508917166,2025-05-22 09:08:59-06:00,2025-05-22 10:13:35-06:00,9.216666666666667
115,2025-05-22 16:27:16+00:00,2025-05-22 16:44:40+00:00,0.29,-1139826749,508837133,2025-05-22 10:27:16-06:00,2025-05-22 10:44:40-06:00,10.733333333333333
116,2025-05-22 16:46:30+00:00,2025-05-22 16:56:29+00:00,0.1663888888888889,-1139840466,508837583,2025-05-22 10:46:30-06:00,2025-05-22 10:56:29-06:00,10.933333333333334
117,2025-05-22 16:58:09+00:00,2025-05-22 16:59:40+00:00,0.025277777777777777,-1139849016,508829999,2025-05-22 10:58:09-06:00,2025-05-22 10:59:40-06:00,10.983333333333333
118,2025-05-22 17:16:11+00:00,2025-05-22 18:29:55+00:00,1.228888888888889,-1141284750,509447083,2025-05-22 11:16:11-06:00,2025-05-22 12:29:55-06:00,11.483333333333333
