device_id,id,vehicle_event_type_id,vehicle_id,data,date_created
"3","1545449","250","1947","0","'2025-05-28T20:21:44+00:00'"
"3","1550014","250","1947","1","'2025-05-28T20:40:17+00:00'"
"3","1554009","250","1947","0","'2025-05-28T20:51:32.01+00:00'"
"3","1557720","250","1947","1","'2025-05-28T21:20:57+00:00'"
"3","1561780","250","1947","0","'2025-05-28T21:47:42.01+00:00'"
"3","1664692","250","1947","1","'2025-05-29T17:22:28+00:00'"
"3","1678050","250","1947","0","'2025-05-29T17:38:25+00:00'"
"3","1689805","250","1947","1","'2025-05-29T21:53:46+00:00'"
"3","1694623","250","1947","0","'2025-05-29T22:09:07+00:00'"
"3","1706031","250","1947","1","'2025-05-30T02:02:10+00:00'"
"3","1708045","250","1947","0","'2025-05-30T02:15:45.01+00:00'"
"3","1708193","250","1947","1","'2025-05-30T04:02:08+00:00'"
"3","1709883","250","1947","0","'2025-05-30T04:12:53.01+00:00'"
"3","1724539","250","1947","1","'2025-05-31T00:35:47+00:00'"
"3","1726045","250","1947","0","'2025-05-31T00:45:53+00:00'"
"3","1726200","250","1947","1","'2025-05-31T00:56:48.01+00:00'"
"3","1728747","250","1947","0","'2025-05-31T01:12:40+00:00'"
"3","1728810","250","1947","1","'2025-05-31T01:15:31+00:00'"
"3","1729172","250","1947","0","'2025-05-31T01:20:13+00:00'"
"3","1729329","250","1947","1","'2025-05-31T02:08:24+00:00'"
"3","1733581","250","1947","0","'2025-05-31T02:29:34+00:00'"
"3","1733678","250","1947","1","'2025-05-31T03:32:42+00:00'"
"3","1735328","250","1947","0","'2025-05-31T03:45:32.01+00:00'"
"3","1980633","250","1947","1","'2025-06-03T20:41:16.01+00:00'"
"3","1987860","250","1947","0","'2025-06-03T20:55:41+00:00'"
"3","2000578","250","1947","1","'2025-06-03T23:11:46.01+00:00'"
"3","2002854","250","1947","0","'2025-06-03T23:29:43+00:00'"
"3","2041824","250","1947","1","'2025-06-04T17:43:32.01+00:00'"
"3","2046109","250","1947","0","'2025-06-04T18:02:01.01+00:00'"
"3","2058802","250","1947","1","'2025-06-04T19:45:12.01+00:00'"
"3","2062824","250","1947","0","'2025-06-04T19:56:42+00:00'"
"3","2077246","250","1947","1","'2025-06-04T20:56:24+00:00'"
"3","2078276","250","1947","0","'2025-06-04T21:03:44.01+00:00'"
"3","2082515","250","1947","1","'2025-06-04T22:15:04+00:00'"
"3","2083982","250","1947","0","'2025-06-04T22:22:24+00:00'"
"3","2086158","250","1947","1","'2025-06-04T22:31:05+00:00'"
"3","2097812","250","1947","0","'2025-06-04T22:55:50.01+00:00'"
"3","2097874","250","1947","1","'2025-06-04T22:59:11+00:00'"
"3","2099424","250","1947","0","'2025-06-04T23:10:11+00:00'"
"3","2141497","250","1947","1","'2025-06-05T10:48:49.01+00:00'"
"3","2145068","250","1947","0","'2025-06-05T11:15:31+00:00'"
"3","2145149","250","1947","1","'2025-06-05T11:16:32+00:00'"
"3","2152303","250","1947","0","'2025-06-05T11:54:22.01+00:00'"
"3","2158061","250","1947","1","'2025-06-05T13:33:45+00:00'"
"3","2175107","250","1947","0","'2025-06-05T14:19:19+00:00'"
"3","2581770","250","1947","1","'2025-06-10T15:39:16+00:00'"
"3","2586693","250","1947","0","'2025-06-10T15:53:38+00:00'"
"3","2586703","250","1947","1","'2025-06-10T15:54:12+00:00'"
"3","2591538","250","1947","0","'2025-06-10T16:21:19+00:00'"
"3","2612104","250","1947","1","'2025-06-10T19:04:29+00:00'"
"3","2619924","250","1947","0","'2025-06-10T19:16:32.01+00:00'"
"3","2639751","250","1947","1","'2025-06-10T20:17:00+00:00'"
"3","2654756","250","1947","0","'2025-06-10T20:46:13+00:00'"
"3","2659942","250","1947","1","'2025-06-10T20:58:12+00:00'"
"3","2660341","250","1947","0","'2025-06-10T21:01:04.01+00:00'"
"3","2660434","250","1947","1","'2025-06-10T21:04:51.01+00:00'"
"3","2662036","250","1947","0","'2025-06-10T21:14:41+00:00'"
"3","2662146","250","1947","1","'2025-06-10T21:19:34+00:00'"
"3","2663948","250","1947","0","'2025-06-10T21:29:01+00:00'"
"3","2665492","250","1947","1","'2025-06-10T21:38:05.01+00:00'"
"3","2669812","250","1947","0","'2025-06-10T21:51:21+00:00'"
"3","2700608","250","1947","1","'2025-06-10T22:34:48.01+00:00'"
"3","2712205","250","1947","0","'2025-06-10T22:58:05+00:00'"
"3","2719232","250","1947","1","'2025-06-10T23:07:10+00:00'"
"3","2748370","250","1947","0","'2025-06-11T00:11:54+00:00'"
"3","2870923","250","1947","1","'2025-06-11T17:48:20+00:00'"
"3","2873422","250","1947","0","'2025-06-11T18:07:29.01+00:00'"
"3","2900055","250","1947","1","'2025-06-11T19:38:57.01+00:00'"
"3","2900939","250","1947","0","'2025-06-11T19:40:42+00:00'"
"3","2902128","250","1947","1","'2025-06-11T19:48:38.01+00:00'"
"3","2903913","250","1947","0","'2025-06-11T19:58:06+00:00'"
"3","2904142","250","1947","1","'2025-06-11T20:08:16+00:00'"
"3","2906156","250","1947","0","'2025-06-11T20:18:33+00:00'"
"3","2914305","250","1947","1","'2025-06-11T21:12:32+00:00'"
"3","2916862","250","1947","0","'2025-06-11T21:27:51+00:00'"
"3","2930384","250","1947","1","'2025-06-11T22:11:42+00:00'"
