device_id,vehicle_id,start_time,end_time,start_x,start_y,start_loc_time,end_x,end_y,end_loc_time
1,1380,2025-05-15 19:35:30.000,2025-05-15 19:41:17.000,-1141309433,509282250,2025-05-15 19:35:30+00:00,-1141285716,509446033,2025-05-15 19:41:17+00:00
1,1380,2025-05-15 19:44:02.010,2025-05-15 20:04:51.010,-1141285516,509445300,2025-05-15 19:44:02.010000+00:00,-1141298450,510559000,2025-05-15 20:04:51.010000+00:00
1,1380,2025-05-15 20:33:02.000,2025-05-15 20:43:01.000,-1141297966,510558816,2025-05-15 20:33:02+00:00,-1140806683,510421966,2025-05-15 20:43:01+00:00
1,1380,2025-05-15 20:45:53.010,2025-05-15 20:52:41.000,-1140806483,510421466,2025-05-15 20:45:53.010000+00:00,-1140764783,510422666,2025-05-15 20:52:41+00:00
1,1380,2025-05-15 20:59:29.010,2025-05-15 21:33:39.010,-1140766933,510422683,2025-05-15 20:59:29.010000+00:00,-1141755866,511418666,2025-05-15 21:33:39.010000+00:00
1,1380,2025-05-15 22:15:47.000,2025-05-15 22:17:38.000,-1141756250,511418433,2025-05-15 22:15:47+00:00,-1141746450,511408633,2025-05-15 22:17:38+00:00
1,1380,2025-05-15 22:17:48.000,2025-05-15 22:19:14.000,-1141745366,511408316,2025-05-15 22:17:48+00:00,-1141739933,511409966,2025-05-15 22:19:14+00:00
1,1380,2025-05-15 22:25:50.010,2025-05-15 22:29:05.010,-1141736350,511409233,2025-05-15 22:25:50.010000+00:00,-1141826250,511419183,2025-05-15 22:29:05.010000+00:00
1,1380,2025-05-15 22:39:05.000,2025-05-15 23:00:07.010,-1141827716,511418733,2025-05-15 22:39:05+00:00,-1140863983,510678183,2025-05-15 23:00:07.010000+00:00
1,1380,2025-05-15 23:34:35.010,2025-05-16 00:00:25.000,-1140862983,510678766,2025-05-15 23:34:35.010000+00:00,-1141137983,511860633,2025-05-16 00:00:25+00:00
1,1380,2025-05-16 00:37:56.000,2025-05-16 01:08:36.000,-1141137883,511860816,2025-05-16 00:37:56+00:00,-1141284766,509446850,2025-05-16 01:08:36+00:00
1,1380,2025-05-16 14:34:55.010,2025-05-16 14:50:10.000,-1141284866,509446416,2025-05-16 14:34:55.010000+00:00,-1140002683,509561316,2025-05-16 14:50:10+00:00
1,1380,2025-05-16 15:03:06.000,2025-05-16 15:32:58.000,-1140002866,509560716,2025-05-16 15:03:06+00:00,-1139685700,509187066,2025-05-16 15:32:58+00:00
1,1380,2025-05-16 16:07:05.010,2025-05-16 16:30:32.010,-1139686650,509187050,2025-05-16 16:07:05.010000+00:00,-1139859483,510433183,2025-05-16 16:30:32.010000+00:00
1,1380,2025-05-16 16:33:49.000,2025-05-16 16:35:18.010,-1139860283,510432783,2025-05-16 16:33:49+00:00,-1139862550,510432950,2025-05-16 16:35:18.010000+00:00
1,1380,2025-05-16 17:05:18.010,2025-05-16 17:28:01.000,-1139862783,510432283,2025-05-16 17:05:18.010000+00:00,-1139808850,508689300,2025-05-16 17:28:01+00:00
1,1380,2025-05-16 18:17:19.000,2025-05-16 18:19:40.000,-1139807499,508689750,2025-05-16 18:17:19+00:00,-1139824049,508702466,2025-05-16 18:19:40+00:00
1,1380,2025-05-16 18:41:21.020,2025-05-16 19:15:04.000,-1139825900,508703216,2025-05-16 18:41:21.020000+00:00,-1140577866,510928849,2025-05-16 19:15:04+00:00
1,1380,2025-05-16 19:18:40.000,2025-05-16 19:41:16.000,-1140577833,510928433,2025-05-16 19:18:40+00:00,-1141196899,511725916,2025-05-16 19:41:16+00:00
1,1380,2025-05-16 21:53:37.000,2025-05-16 22:30:41.000,-1141197266,511724716,2025-05-16 21:53:37+00:00,-1140694000,510324750,2025-05-16 22:30:41+00:00
1,1380,2025-05-16 23:11:57.010,2025-05-16 23:26:23.010,-1140692866,510324216,2025-05-16 23:11:57.010000+00:00,-1140990416,510117633,2025-05-16 23:26:23.010000+00:00
1,1380,2025-05-17 00:05:47.000,2025-05-17 00:24:25.000,-1140989450,510118083,2025-05-17 00:05:47+00:00,-1141283033,509446300,2025-05-17 00:24:25+00:00
1,1380,2025-05-20 14:25:25.000,2025-05-20 14:47:57.000,-1141284966,509446166,2025-05-20 14:25:25+00:00,-1140566166,510039649,2025-05-20 14:47:57+00:00
1,1380,2025-05-20 14:55:31.000,2025-05-20 15:12:18.000,-1140565750,510039633,2025-05-20 14:55:31+00:00,-1141082733,510436866,2025-05-20 15:12:18+00:00
1,1380,2025-05-20 16:04:46.010,2025-05-20 16:39:03.000,-1141081883,510436483,2025-05-20 16:04:46.010000+00:00,-1139296333,509251966,2025-05-20 16:39:03+00:00
1,1380,2025-05-20 16:40:18.000,2025-05-20 16:41:24.010,-1139296933,509252533,2025-05-20 16:40:18+00:00,-1139297183,509253283,2025-05-20 16:41:24.010000+00:00
1,1380,2025-05-20 16:58:54.000,2025-05-20 17:00:05.010,-1139297183,509253283,2025-05-20 16:58:54+00:00,-1139297183,509253283,2025-05-20 17:00:05.010000+00:00
1,1380,2025-05-20 17:17:26.000,2025-05-20 17:24:47.010,-1139296616,509252950,2025-05-20 17:17:26+00:00,-1139500466,509132983,2025-05-20 17:24:47.010000+00:00
1,1380,2025-05-20 18:33:35.000,2025-05-20 18:45:54.010,-1139499266,509132283,2025-05-20 18:33:35+00:00,-1139827333,508837950,2025-05-20 18:45:54.010000+00:00
1,1380,2025-05-20 19:49:16.000,2025-05-20 19:59:19.010,-1140618583,508929016,2025-05-20 19:49:16+00:00,-1141284366,509446366,2025-05-20 19:59:19.010000+00:00
1,1380,2025-05-20 20:31:02.010,2025-05-20 20:42:59.000,-1141285616,509445700,2025-05-20 20:31:02.010000+00:00,-1140903866,509855850,2025-05-20 20:42:59+00:00
1,1380,2025-05-20 20:43:32.010,2025-05-20 20:48:37.000,-1140903883,509855583,2025-05-20 20:43:32.010000+00:00,-1140826983,509858316,2025-05-20 20:48:37+00:00
1,1380,2025-05-20 20:58:24.000,2025-05-20 21:05:36.000,-1140826983,509858316,2025-05-20 20:58:24+00:00,-1141000516,509717383,2025-05-20 21:05:36+00:00
1,1380,2025-05-20 22:01:24.000,2025-05-20 22:14:29.000,-1141000516,509718000,2025-05-20 22:01:24+00:00,-1141283083,509446966,2025-05-20 22:14:29+00:00
1,1380,2025-05-21 00:05:11.000,2025-05-21 00:38:18.000,-1141284316,509446416,2025-05-21 00:05:11+00:00,-1141283883,509446800,2025-05-21 00:38:18+00:00
1,1380,2025-05-21 13:44:54.000,2025-05-21 14:15:08.000,-1141284283,509446600,2025-05-21 13:44:54+00:00,-1141450549,509402266,2025-05-21 14:15:08+00:00
1,1380,2025-05-21 14:16:53.000,2025-05-21 14:25:52.000,-1141452683,509402150,2025-05-21 14:16:53+00:00,-1141283750,509446833,2025-05-21 14:25:52+00:00
1,1380,2025-05-21 17:12:32.000,2025-05-21 17:14:13.000,-1141283850,509446466,2025-05-21 17:12:32+00:00,-1141278400,509446566,2025-05-21 17:14:13+00:00
1,1380,2025-05-21 17:17:44.000,2025-05-21 17:25:37.000,-1141278533,509446783,2025-05-21 17:17:44+00:00,-1141213983,509569750,2025-05-21 17:25:37+00:00
1,1380,2025-05-21 17:30:10.000,2025-05-21 17:49:00.010,-1141214683,509569633,2025-05-21 17:30:10+00:00,-1140142716,509984300,2025-05-21 17:49:00.010000+00:00
1,1380,2025-05-21 18:04:52.000,2025-05-21 18:20:48.000,-1140142916,509984150,2025-05-21 18:04:52+00:00,-1140717200,510327916,2025-05-21 18:20:48+00:00
1,1380,2025-05-21 20:16:55.000,2025-05-21 20:34:50.000,-1140715650,510327033,2025-05-21 20:16:55+00:00,-1140899283,509856716,2025-05-21 20:34:50+00:00
1,1380,2025-05-21 20:40:10.000,2025-05-21 20:52:29.010,-1140900766,509856900,2025-05-21 20:40:10+00:00,-1141284866,509447033,2025-05-21 20:52:29.010000+00:00
1,1380,2025-05-21 23:01:11.000,2025-05-21 23:21:31.010,-1141284083,509447366,2025-05-21 23:01:11+00:00,-1139807550,508688966,2025-05-21 23:21:31.010000+00:00
1,1380,2025-05-22 00:28:33.010,2025-05-22 00:48:58.000,-1139806666,508688633,2025-05-22 00:28:33.010000+00:00,-1141284666,509445350,2025-05-22 00:48:58+00:00
1,1380,2025-05-22 00:49:09.000,2025-05-22 00:50:12.000,-1141284316,509445966,2025-05-22 00:49:09+00:00,-1141284316,509445550,2025-05-22 00:50:12+00:00
1,1380,2025-05-22 00:51:04.000,2025-05-22 00:53:24.000,-1141284450,509445866,2025-05-22 00:51:04+00:00,-1141284233,509446266,2025-05-22 00:53:24+00:00
1,1380,2025-05-22 13:49:44.000,2025-05-22 14:03:53.010,-1141284383,509446783,2025-05-22 13:49:44+00:00,-1140905833,509859416,2025-05-22 14:03:53.010000+00:00
1,1380,2025-05-22 14:09:21.000,2025-05-22 14:34:26.010,-1140905833,509859416,2025-05-22 14:09:21+00:00,-1139116300,508918650,2025-05-22 14:34:26.010000+00:00
1,1380,2025-05-22 14:34:52.000,2025-05-22 14:37:33.000,-1139116416,508918133,2025-05-22 14:34:52+00:00,-1139121416,508917483,2025-05-22 14:37:33+00:00
1,1380,2025-05-22 15:07:45.010,2025-05-22 15:08:59.000,-1139121799,508917183,2025-05-22 15:07:45.010000+00:00,-1139122916,508917166,2025-05-22 15:08:59+00:00
1,1380,2025-05-22 16:13:35.000,2025-05-22 16:27:16.000,-1139121066,508916349,2025-05-22 16:13:35+00:00,-1139826749,508837133,2025-05-22 16:27:16+00:00
1,1380,2025-05-22 16:44:40.000,2025-05-22 16:46:30.000,-1139826749,508837133,2025-05-22 16:44:40+00:00,-1139840466,508837583,2025-05-22 16:46:30+00:00
1,1380,2025-05-22 16:56:29.000,2025-05-22 16:58:09.000,-1139841300,508836800,2025-05-22 16:56:29+00:00,-1139849016,508829999,2025-05-22 16:58:09+00:00
1,1380,2025-05-22 16:59:40.000,2025-05-22 17:16:11.000,-1139849083,508829783,2025-05-22 16:59:40+00:00,-1141284750,509447083,2025-05-22 17:16:11+00:00
1,1380,2025-05-22 18:29:55.000,2025-05-22 18:59:25.010,-1141283983,509446966,2025-05-22 18:29:55+00:00,-1140671950,510530683,2025-05-22 18:59:25.010000+00:00
1,1380,2025-05-22 19:00:18.000,2025-05-22 19:04:16.000,-1140671950,510530683,2025-05-22 19:00:18+00:00,-1140671950,510530683,2025-05-22 19:04:16+00:00
1,1380,2025-05-22 19:49:17.000,2025-05-22 20:18:51.000,-1140671950,510530683,2025-05-22 19:49:17+00:00,-1141283283,509446683,2025-05-22 20:18:51+00:00
1,1380,2025-05-22 22:01:58.000,2025-05-22 22:19:20.000,-1141284683,509446250,2025-05-22 22:01:58+00:00,-1140634566,508670350,2025-05-22 22:19:20+00:00
1,1380,2025-05-22 23:23:07.000,2025-05-22 23:41:49.000,-1140634250,508670383,2025-05-22 23:23:07+00:00,-1141283316,509446583,2025-05-22 23:41:49+00:00
1,1380,2025-05-23 02:54:33.010,2025-05-23 03:18:45.000,-1141285350,509446016,2025-05-23 02:54:33.010000+00:00,-1141281900,509446016,2025-05-23 03:18:45+00:00
1,1380,2025-05-23 13:52:47.000,2025-05-23 14:26:29.000,-1141284900,509446866,2025-05-23 13:52:47+00:00,-1140518700,510470900,2025-05-23 14:26:29+00:00
1,1380,2025-05-23 14:55:03.000,2025-05-23 14:57:54.010,-1140517666,510471333,2025-05-23 14:55:03+00:00,-1140518166,510478000,2025-05-23 14:57:54.010000+00:00
1,1380,2025-05-23 15:49:18.000,2025-05-23 16:11:18.000,-1140518166,510478000,2025-05-23 15:49:18+00:00,-1140283666,509877516,2025-05-23 16:11:18+00:00
1,1380,2025-05-23 16:49:04.000,2025-05-23 16:53:54.000,-1140282249,509877550,2025-05-23 16:49:04+00:00,-1140275233,509873616,2025-05-23 16:53:54+00:00
1,1380,2025-05-23 16:55:11.000,2025-05-23 17:06:03.000,-1140275016,509872700,2025-05-23 16:55:11+00:00,-1140406983,509581916,2025-05-23 17:06:03+00:00
1,1380,2025-05-23 17:27:24.000,2025-05-23 17:42:01.000,-1140405983,509581683,2025-05-23 17:27:24+00:00,-1140897066,509856000,2025-05-23 17:42:01+00:00
1,1380,2025-05-23 18:05:09.000,2025-05-23 18:15:22.000,-1140898066,509856150,2025-05-23 18:05:09+00:00,-1140709149,509850983,2025-05-23 18:15:22+00:00
1,1380,2025-05-23 18:27:21.010,2025-05-23 18:42:27.000,-1140710483,509851083,2025-05-23 18:27:21.010000+00:00,-1141283766,509446699,2025-05-23 18:42:27+00:00
1,1380,2025-05-23 21:21:41.020,2025-05-23 21:33:32.000,-1141283883,509445783,2025-05-23 21:21:41.020000+00:00,-1140780766,509942233,2025-05-23 21:33:32+00:00
1,1380,2025-05-23 21:35:40.000,2025-05-23 21:36:47.010,-1140741100,509941683,2025-05-23 21:35:40+00:00,-1140690166,509941283,2025-05-23 21:36:47.010000+00:00
1,1380,2025-05-23 21:36:53.000,2025-05-23 21:42:03.000,-1140682033,509941216,2025-05-23 21:36:53+00:00,-1140501916,509922499,2025-05-23 21:42:03+00:00
1,1380,2025-05-23 21:46:18.000,2025-05-23 22:11:37.000,-1140501316,509923700,2025-05-23 21:46:18+00:00,-1139222966,509203283,2025-05-23 22:11:37+00:00
1,1380,2025-05-23 22:47:56.000,2025-05-23 23:08:50.000,-1139222966,509203283,2025-05-23 22:47:56+00:00,-1139808066,508689016,2025-05-23 23:08:50+00:00
1,1380,2025-05-23 23:53:18.010,2025-05-23 23:55:23.000,-1139806750,508688600,2025-05-23 23:53:18.010000+00:00,-1139824216,508703133,2025-05-23 23:55:23+00:00
1,1380,2025-05-24 00:12:29.000,2025-05-24 00:14:05.000,-1139824850,508702783,2025-05-24 00:12:29+00:00,-1139807666,508689366,2025-05-24 00:14:05+00:00
1,1380,2025-05-24 00:14:58.000,2025-05-24 00:34:06.010,-1139807166,508689066,2025-05-24 00:14:58+00:00,-1141283383,509446900,2025-05-24 00:34:06.010000+00:00
1,1380,2025-05-24 03:24:15.000,2025-05-24 03:25:21.010,-1141284699,509445850,2025-05-24 03:24:15+00:00,-1141284600,509445883,2025-05-24 03:25:21.010000+00:00
1,1380,2025-05-24 16:50:09.000,2025-05-24 17:06:13.000,-1141284450,509446950,2025-05-24 16:50:09+00:00,-1140939716,508994100,2025-05-24 17:06:13+00:00
1,1380,2025-05-24 17:39:08.000,2025-05-24 17:53:04.000,-1140939716,508994100,2025-05-24 17:39:08+00:00,-1141258249,509440200,2025-05-24 17:53:04+00:00
1,1380,2025-05-24 18:23:13.000,2025-05-24 18:24:42.010,-1141258233,509441099,2025-05-24 18:23:13+00:00,-1141258366,509446633,2025-05-24 18:24:42.010000+00:00
1,1380,2025-05-24 18:25:45.010,2025-05-24 18:27:53.000,-1141258650,509447233,2025-05-24 18:25:45.010000+00:00,-1141283566,509446266,2025-05-24 18:27:53+00:00
1,1380,2025-05-24 20:59:52.000,2025-05-24 21:01:02.000,-1141284016,509446950,2025-05-24 20:59:52+00:00,-1141283216,509446350,2025-05-24 21:01:02+00:00
1,1380,2025-05-26 14:15:29.010,2025-05-26 14:37:57.010,-1141282850,509446300,2025-05-26 14:15:29.010000+00:00,-1140501433,509922716,2025-05-26 14:37:57.010000+00:00
1,1380,2025-05-26 14:51:30.000,2025-05-26 15:10:59.010,-1140501716,509923633,2025-05-26 14:51:30+00:00,-1140517200,510478066,2025-05-26 15:10:59.010000+00:00
1,1380,2025-05-26 15:52:54.000,2025-05-26 16:10:11.000,-1140517200,510478066,2025-05-26 15:52:54+00:00,-1141157850,510761233,2025-05-26 16:10:11+00:00
1,1380,2025-05-26 16:21:54.000,2025-05-26 16:36:23.000,-1141157850,510761233,2025-05-26 16:21:54+00:00,-1141406833,510141749,2025-05-26 16:36:23+00:00
1,1380,2025-05-26 16:38:58.000,2025-05-26 16:56:09.000,-1141406833,510141749,2025-05-26 16:38:58+00:00,-1140931533,508991716,2025-05-26 16:56:09+00:00
1,1380,2025-05-26 20:22:40.000,2025-05-26 20:57:05.000,-1140932216,508992783,2025-05-26 20:22:40+00:00,-1141284616,509446533,2025-05-26 20:57:05+00:00
1,1380,2025-05-26 21:33:29.000,2025-05-26 21:49:44.010,-1141283950,509446850,2025-05-26 21:33:29+00:00,-1140931533,508991866,2025-05-26 21:49:44.010000+00:00
1,1380,2025-05-26 23:00:39.000,2025-05-26 23:19:21.010,-1140931533,508991866,2025-05-26 23:00:39+00:00,-1141281966,509446833,2025-05-26 23:19:21.010000+00:00
1,1380,2025-05-27 03:05:31.000,2025-05-27 03:15:48.010,-1141283333,509445900,2025-05-27 03:05:31+00:00,-1141172983,509536183,2025-05-27 03:15:48.010000+00:00
1,1380,2025-05-27 03:17:30.000,2025-05-27 03:27:04.000,-1141171533,509535883,2025-05-27 03:17:30+00:00,-1141282683,509446066,2025-05-27 03:27:04+00:00
1,1380,2025-05-27 14:34:52.010,2025-05-27 14:36:40.000,-1141284500,509446733,2025-05-27 14:34:52.010000+00:00,-1141278916,509446433,2025-05-27 14:36:40+00:00
1,1380,2025-05-27 14:38:31.010,2025-05-27 15:09:11.000,-1141278633,509446550,2025-05-27 14:38:31.010000+00:00,-1141848266,511417549,2025-05-27 15:09:11+00:00
1,1380,2025-05-27 15:27:28.000,2025-05-27 15:29:15.000,-1141848399,511417366,2025-05-27 15:27:28+00:00,-1141860983,511419016,2025-05-27 15:29:15+00:00
1,1380,2025-05-27 15:39:28.010,2025-05-27 15:56:07.010,-1141860983,511419016,2025-05-27 15:39:28.010000+00:00,-1141574333,511543366,2025-05-27 15:56:07.010000+00:00
1,1380,2025-05-27 15:58:15.000,2025-05-27 16:02:49.010,-1141574333,511543366,2025-05-27 15:58:15+00:00,-1141562549,511556000,2025-05-27 16:02:49.010000+00:00
1,1380,2025-05-27 16:20:21.000,2025-05-27 16:47:29.010,-1141561666,511555966,2025-05-27 16:20:21+00:00,-1139394550,510833866,2025-05-27 16:47:29.010000+00:00
1,1380,2025-05-27 16:48:21.000,2025-05-27 16:50:18.010,-1139394466,510834016,2025-05-27 16:48:21+00:00,-1139389533,510834916,2025-05-27 16:50:18.010000+00:00
1,1380,2025-05-27 17:32:57.000,2025-05-27 17:34:36.000,-1139389533,510834916,2025-05-27 17:32:57+00:00,-1139394150,510834300,2025-05-27 17:34:36+00:00
1,1380,2025-05-27 17:40:49.000,2025-05-27 18:00:15.010,-1139394150,510834300,2025-05-27 17:40:49+00:00,-1139937166,510817716,2025-05-27 18:00:15.010000+00:00
1,1380,2025-05-27 18:21:55.000,2025-05-27 18:42:46.000,-1139935266,510816933,2025-05-27 18:21:55+00:00,-1140502133,509923116,2025-05-27 18:42:46+00:00
1,1380,2025-05-27 18:45:30.000,2025-05-27 18:57:26.000,-1140501816,509923249,2025-05-27 18:45:30+00:00,-1141011300,509817266,2025-05-27 18:57:26+00:00
1,1380,2025-05-27 19:01:13.010,2025-05-27 19:02:46.000,-1141011316,509816633,2025-05-27 19:01:13.010000+00:00,-1141009133,509814983,2025-05-27 19:02:46+00:00
1,1380,2025-05-27 20:27:41.000,2025-05-27 20:48:31.010,-1141008950,509815233,2025-05-27 20:27:41+00:00,-1141281900,509446300,2025-05-27 20:48:31.010000+00:00
1,1380,2025-05-27 21:40:22.010,2025-05-27 22:11:25.000,-1141283083,509446183,2025-05-27 21:40:22.010000+00:00,-1141856033,511196849,2025-05-27 22:11:25+00:00
1,1380,2025-05-27 23:22:13.010,2025-05-27 23:45:45.000,-1141854216,511196600,2025-05-27 23:22:13.010000+00:00,-1141616733,510268483,2025-05-27 23:45:45+00:00
1,1380,2025-05-28 01:17:58.000,2025-05-28 01:32:23.010,-1141617066,510267733,2025-05-28 01:17:58+00:00,-1141283616,509446616,2025-05-28 01:32:23.010000+00:00
1,1380,2025-05-28 13:48:56.010,2025-05-28 14:20:50.000,-1141284500,509446466,2025-05-28 13:48:56.010000+00:00,-1141284283,509446583,2025-05-28 14:20:50+00:00
1,1380,2025-05-28 15:18:14.010,2025-05-28 15:25:23.000,-1141284266,509446533,2025-05-28 15:18:14.010000+00:00,-1141455766,509393033,2025-05-28 15:25:23+00:00
1,1380,2025-05-28 15:36:05.000,2025-05-28 15:44:20.000,-1141455766,509393033,2025-05-28 15:36:05+00:00,-1141284350,509446200,2025-05-28 15:44:20+00:00
1,1380,2025-05-28 17:50:28.010,2025-05-28 17:51:36.000,-1141283483,509446366,2025-05-28 17:50:28.010000+00:00,-1141283350,509446283,2025-05-28 17:51:36+00:00
1,1380,2025-05-28 19:58:14.000,2025-05-28 19:59:52.000,-1141283150,509446950,2025-05-28 19:58:14+00:00,-1141284066,509446916,2025-05-28 19:59:52+00:00
1,1380,2025-05-28 20:31:12.010,2025-05-28 20:43:52.000,-1141284316,509446466,2025-05-28 20:31:12.010000+00:00,-1140899666,509855583,2025-05-28 20:43:52+00:00
1,1380,2025-05-28 20:45:11.010,2025-05-28 21:00:44.010,-1140899600,509855433,2025-05-28 20:45:11.010000+00:00,-1141283766,509446766,2025-05-28 21:00:44.010000+00:00
1,1380,2025-05-28 22:22:34.000,2025-05-28 22:41:55.000,-1141283433,509447149,2025-05-28 22:22:34+00:00,-1139739966,508871483,2025-05-28 22:41:55+00:00
1,1380,2025-05-28 22:48:53.000,2025-05-28 22:53:20.010,-1139740199,508871383,2025-05-28 22:48:53+00:00,-1139922599,508977916,2025-05-28 22:53:20.010000+00:00
1,1380,2025-05-28 22:53:35.000,2025-05-28 22:55:19.010,-1139952733,508972883,2025-05-28 22:53:35+00:00,-1140315500,508929716,2025-05-28 22:55:19.010000+00:00
1,1380,2025-05-28 22:55:36.000,2025-05-28 22:56:40.000,-1140388333,508929816,2025-05-28 22:55:36+00:00,-1140663783,508928549,2025-05-28 22:56:40+00:00
1,1380,2025-05-28 23:00:20.000,2025-05-28 23:05:43.000,-1141310683,509196816,2025-05-28 23:00:20+00:00,-1141284350,509446266,2025-05-28 23:05:43+00:00
1,1380,2025-05-28 23:55:42.000,2025-05-28 23:56:53.000,-1141272933,509443133,2025-05-28 23:55:42+00:00,-1141218249,509411983,2025-05-28 23:56:53+00:00
1,1380,2025-05-28 23:57:04.010,2025-05-29 00:00:28.010,-1141193433,509412066,2025-05-28 23:57:04.010000+00:00,-1141096116,509503816,2025-05-29 00:00:28.010000+00:00
1,1380,2025-05-29 00:00:48.000,2025-05-29 00:02:23.000,-1141048550,509503900,2025-05-29 00:00:48+00:00,-1140952650,509505100,2025-05-29 00:02:23+00:00
1,1380,2025-05-29 00:04:19.000,2025-05-29 00:05:30.010,-1140947266,509591033,2025-05-29 00:04:19+00:00,-1140951983,509627266,2025-05-29 00:05:30.010000+00:00
1,1380,2025-05-29 00:05:56.000,2025-05-29 00:11:53.010,-1140950866,509679333,2025-05-29 00:05:56+00:00,-1141178733,510221400,2025-05-29 00:11:53.010000+00:00
1,1380,2025-05-29 00:12:17.010,2025-05-29 00:15:23.010,-1141177733,510274499,2025-05-29 00:12:17.010000+00:00,-1141180166,510578250,2025-05-29 00:15:23.010000+00:00
1,1380,2025-05-29 00:15:26.000,2025-05-29 00:19:39.010,-1141180183,510583333,2025-05-29 00:15:26+00:00,-1141037450,510673866,2025-05-29 00:19:39.010000+00:00
1,1380,2025-05-29 00:31:30.000,2025-05-29 00:56:40.000,-1141039700,510673466,2025-05-29 00:31:30+00:00,-1141886833,510387300,2025-05-29 00:56:40+00:00
1,1380,2025-05-29 01:35:59.000,2025-05-29 01:55:39.000,-1141886216,510387499,2025-05-29 01:35:59+00:00,-1142084600,511094200,2025-05-29 01:55:39+00:00
1,1380,2025-05-29 02:11:51.000,2025-05-29 02:27:24.000,-1142085933,511094133,2025-05-29 02:11:51+00:00,-1141029050,510675750,2025-05-29 02:27:24+00:00
1,1380,2025-05-29 02:40:31.000,2025-05-29 03:04:53.000,-1141028866,510674883,2025-05-29 02:40:31+00:00,-1141282966,509446366,2025-05-29 03:04:53+00:00
1,1380,2025-05-29 13:53:30.000,2025-05-29 14:24:51.000,-1141285200,509444616,2025-05-29 13:53:30+00:00,-1140501350,509923216,2025-05-29 14:24:51+00:00
1,1380,2025-05-29 14:28:00.010,2025-05-29 14:36:33.000,-1140501616,509924116,2025-05-29 14:28:00.010000+00:00,-1140433400,509792566,2025-05-29 14:36:33+00:00
1,1380,2025-05-29 15:11:55.000,2025-05-29 15:25:50.010,-1140433400,509792566,2025-05-29 15:11:55+00:00,-1139738283,508871433,2025-05-29 15:25:50.010000+00:00
1,1380,2025-05-29 17:09:33.000,2025-05-29 17:47:24.010,-1139739816,508871516,2025-05-29 17:09:33+00:00,-1141857233,511196866,2025-05-29 17:47:24.010000+00:00
1,1380,2025-05-29 19:07:09.010,2025-05-29 19:33:57.000,-1141856300,511196916,2025-05-29 19:07:09.010000+00:00,-1141283766,509445783,2025-05-29 19:33:57+00:00
1,1380,2025-05-29 20:28:58.000,2025-05-29 20:55:17.000,-1141285299,509445616,2025-05-29 20:28:58+00:00,-1141283900,509446716,2025-05-29 20:55:17+00:00
1,1380,2025-05-29 21:49:50.010,2025-05-29 22:17:33.000,-1141284966,509445816,2025-05-29 21:49:50.010000+00:00,-1140236150,510400166,2025-05-29 22:17:33+00:00
1,1380,2025-05-29 23:25:06.010,2025-05-30 00:04:20.010,-1140237883,510399933,2025-05-29 23:25:06.010000+00:00,-1140842850,509239366,2025-05-30 00:04:20.010000+00:00
1,1380,2025-05-30 01:02:28.000,2025-05-30 01:15:03.010,-1140844383,509238516,2025-05-30 01:02:28+00:00,-1141299216,509349833,2025-05-30 01:15:03.010000+00:00
1,1380,2025-05-30 01:39:06.000,2025-05-30 01:44:24.010,-1141297650,509349600,2025-05-30 01:39:06+00:00,-1141284783,509446366,2025-05-30 01:44:24.010000+00:00
1,1380,2025-05-30 14:15:05.000,2025-05-30 14:31:26.000,-1141283233,509447000,2025-05-30 14:15:05+00:00,-1140905500,509863250,2025-05-30 14:31:26+00:00
1,1380,2025-05-30 14:31:50.010,2025-05-30 14:47:42.010,-1140906850,509863250,2025-05-30 14:31:50.010000+00:00,-1140793699,509249183,2025-05-30 14:47:42.010000+00:00
1,1380,2025-05-30 16:00:11.000,2025-05-30 16:24:08.000,-1140793650,509248816,2025-05-30 16:00:11+00:00,-1139997800,510503966,2025-05-30 16:24:08+00:00
1,1380,2025-05-30 16:25:51.000,2025-05-30 16:28:34.010,-1139997250,510503916,2025-05-30 16:25:51+00:00,-1139997150,510504150,2025-05-30 16:28:34.010000+00:00
1,1380,2025-05-30 17:01:05.000,2025-05-30 17:33:46.000,-1139997450,510503933,2025-05-30 17:01:05+00:00,-1140446033,509898499,2025-05-30 17:33:46+00:00
1,1380,2025-05-30 17:35:27.010,2025-05-30 17:46:26.000,-1140448783,509898333,2025-05-30 17:35:27.010000+00:00,-1140565400,510040483,2025-05-30 17:46:26+00:00
1,1380,2025-05-30 17:57:45.010,2025-05-30 18:07:30.000,-1140566383,510040550,2025-05-30 17:57:45.010000+00:00,-1140903950,509856083,2025-05-30 18:07:30+00:00
1,1380,2025-05-30 18:09:19.000,2025-05-30 18:21:58.000,-1140904233,509856083,2025-05-30 18:09:19+00:00,-1141279000,509446066,2025-05-30 18:21:58+00:00
1,1380,2025-05-30 18:31:37.000,2025-05-30 18:33:46.000,-1141278866,509447100,2025-05-30 18:31:37+00:00,-1141283150,509446499,2025-05-30 18:33:46+00:00
1,1380,2025-05-31 16:58:33.010,2025-05-31 16:59:59.000,-1141283833,509446066,2025-05-31 16:58:33.010000+00:00,-1141283833,509446066,2025-05-31 16:59:59+00:00
1,1380,2025-05-31 17:00:19.000,2025-05-31 17:26:29.000,-1141284583,509445216,2025-05-31 17:00:19+00:00,-1141999966,510901966,2025-05-31 17:26:29+00:00
